track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,album_img,category
Silent Eyes,Paul Simon,Still Crazy After All These Years,0.576,0.239,A,-14.966,major,0.0291,0.832,0.0606,0.136,0.116,103.04,51J8DdxiuBikyP2Gd48jFl,245280,3,A major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/db74af60bd5d271e8853d9c38ae58fd7e7d28482,_albumoftheyear
Slip Slidin' Away (Demo),Paul Simon,Still Crazy After All These Years,0.469,0.223,G#,-18.557,major,0.0341,0.748,0.0355,0.289,0.488,118.355,79VmQuOW9aVJgydOwSWEH8,329107,4,G# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/db74af60bd5d271e8853d9c38ae58fd7e7d28482,_albumoftheyear
Gone at Last (Original Demo with The Jessy Dixon Singers),Paul Simon,Still Crazy After All These Years,0.761,0.788,C#,-12.906,major,0.061,0.515,8.02e-5,0.056,0.555,110.53,5s7lMUrpgmrUnY5VT9HhN6,278760,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/db74af60bd5d271e8853d9c38ae58fd7e7d28482,_albumoftheyear
Love's In Need Of Love Today,Stevie Wonder,Songs In The Key Of Life,0.631,0.348,F,-14.169,minor,0.0292,0.719,1.14e-6,0.132,0.444,98.7,2qRpAQoH3aaDTppBN7j0JL,425867,4,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Have A Talk With God,Stevie Wonder,Songs In The Key Of Life,0.514,0.627,C#,-12.799,major,0.394,0.556,0,0.176,0.71,78.68,6KQFEIpEJS0yLhpDceWsAn,162400,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Village Ghetto Land,Stevie Wonder,Songs In The Key Of Life,0.358,0.0686,C#,-15.706,major,0.0362,0.764,0,0.224,0.422,92.577,2OLsULggTZNhvLankaHvhR,205093,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Contusion,Stevie Wonder,Songs In The Key Of Life,0.453,0.814,A,-10.887,major,0.0419,0.011,0.00831,0.479,0.805,129.405,4NfgzY0dGLdRnF6IATYcLY,225973,4,A major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Sir Duke,Stevie Wonder,Songs In The Key Of Life,0.576,0.579,F#,-9.628,major,0.0769,0.16,0,0.0777,0.947,106.978,4RQgqR09VmHn345vRhKQ6T,234093,4,F# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
I Wish,Stevie Wonder,Songs In The Key Of Life,0.826,0.718,A#,-10.388,minor,0.0555,0.0845,5.44e-6,0.0652,0.884,105.857,74MfBIVOVHzQiJqfJ1dgTo,252373,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Knocks Me Off My Feet,Stevie Wonder,Songs In The Key Of Life,0.603,0.485,F,-14.128,major,0.0274,0.267,1.86e-6,0.127,0.426,90.578,4UjeXiBihLSc7WFECGFkmJ,216456,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Pastime Paradise,Stevie Wonder,Songs In The Key Of Life,0.593,0.493,C,-11.451,minor,0.103,0.141,0,0.13,0.365,79.218,5d4TyVzPS8cDmGRzZ746hI,207693,4,C minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Summer Soft,Stevie Wonder,Songs In The Key Of Life,0.552,0.615,B,-11.941,major,0.0605,0.417,1.13e-4,0.106,0.233,104.942,4nnjZfEGTEtxA9XeqVhDRJ,254107,4,B major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Ordinary Pain,Stevie Wonder,Songs In The Key Of Life,0.653,0.605,A#,-10.326,minor,0.0499,0.0681,0.00251,0.0891,0.578,97.764,4vdIA5CJLRcL6qaUY2BUCd,383160,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Isn't She Lovely,Stevie Wonder,Songs In The Key Of Life,0.485,0.82,C#,-6.887,minor,0.0953,0.18,0.00411,0.328,0.817,118.643,3vqlZUIT3rEmLaYKDBfb4Q,394267,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Joy Inside My Tears,Stevie Wonder,Songs In The Key Of Life,0.468,0.494,E,-12.265,major,0.0317,0.403,0.00293,0.135,0.312,102.388,5OyO5PaGo7r9YeWo5YtZrj,389560,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Black Man,Stevie Wonder,Songs In The Key Of Life,0.782,0.923,A#,-9.677,minor,0.0649,0.135,1.32e-4,0.0717,0.498,109.498,3F3NB9D6vN5A0ij3eZUBBv,509507,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Ngiculela-Es Una Historia-I Am Singing,Stevie Wonder,Songs In The Key Of Life,0.682,0.52,D,-11.254,major,0.0402,0.134,6.3e-6,0.0953,0.785,101.159,6FCzbM68aqa6QFbMl0mcaE,228533,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
If It's Magic,Stevie Wonder,Songs In The Key Of Life,0.352,0.132,B,-18.049,major,0.0469,0.937,0,0.232,0.206,91.892,0BIAXUlQxIixLNpRcN8Vas,192133,3,B major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
As,Stevie Wonder,Songs In The Key Of Life,0.455,0.866,G#,-10.215,minor,0.0591,0.0637,0,0.222,0.676,102.115,3xrqE1ZGbvWHpsxnOPc8g4,428222,4,G# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Another Star,Stevie Wonder,Songs In The Key Of Life,0.576,0.852,F#,-9.604,minor,0.0496,0.0861,1.52e-4,0.096,0.755,121.987,0XEbJGu1fYvY6JXSRQY08G,508227,4,F# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Saturn,Stevie Wonder,Songs In The Key Of Life,0.535,0.491,C,-13.035,major,0.04,0.386,0,0.607,0.224,87.601,4kCyfj4DbMtpV6Jt8AIi1v,293773,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Ebony Eyes,Stevie Wonder,Songs In The Key Of Life,0.576,0.61,A#,-10.495,major,0.0443,0.0833,0,0.373,0.939,207.103,5J8GxgsnRwSHx3SPkKNm3q,248933,4,A# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
All Day Sucker,Stevie Wonder,Songs In The Key Of Life,0.684,0.598,C#,-9.297,major,0.032,0.0806,0,0.119,0.839,105.893,7hrH5xhwJrjK7PHpaQZiDn,305693,4,C# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
Easy Goin' Evening (My Mama's Call),Stevie Wonder,Songs In The Key Of Life,0.482,0.172,G#,-14.022,major,0.0325,0.3,0.174,0.126,0.241,119.273,6j3A0geo4BlAHZPlQIQKqi,236933,3,G# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/55ac6823c1024b058acdd479ab1efea28565a987,_albumoftheyear
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Saturday Night Fever (The Original Movie Soundtrack),0.702,0.604,C,-15.266,minor,0.0353,0.111,0.00101,0.245,0.952,103.594,13SpmZVSu9m6SmsQuCYpF3,284067,4,C minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
How Deep Is Your Love,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack),0.61,0.235,F,-15.902,minor,0.0282,0.375,1.71e-6,0.128,0.665,105.017,33bD5jxbWerSiP9dUNSPTL,243933,4,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Night Fever,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack),0.726,0.54,C#,-14.957,minor,0.0283,0.0287,0.00124,0.0974,0.88,109.146,33ALuUDfftTs2NEszyvJRm,211640,4,C# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
More Than A Woman,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack),0.626,0.426,G,-15.099,major,0.0529,0.309,0.00353,0.701,0.687,105.958,6adX63Ubv8bcO1Kcv83LRV,196440,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
"If I Can't Have You - From ""Saturday Night Fever""",Yvonne Elliman,Saturday Night Fever (The Original Movie Soundtrack),0.615,0.611,G#,-12.228,minor,0.0361,0.485,1.03e-6,0.854,0.896,109.25,7hIo2An8IJ0gBtzogU7Lud,178067,4,G# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
A Fifth Of Beethoven,Walter Murphy,Saturday Night Fever (The Original Movie Soundtrack),0.695,0.503,C,-13.26,minor,0.0419,0.27,0.74,0.0632,0.812,108.806,12m1CEDKG364RUC0pQiHHQ,182533,4,C minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
More Than A Woman,Tavares,Saturday Night Fever (The Original Movie Soundtrack),0.635,0.75,E,-10.636,major,0.0605,0.632,0,0.584,0.805,108.964,7cyg2sJvy7wG7mDfXub20D,196040,4,E major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Manhattan Skyline,David Shire,Saturday Night Fever (The Original Movie Soundtrack),0.548,0.562,D,-10.938,minor,0.0409,0.153,0.791,0.396,0.745,123.948,0UBo0AbqE4yGzEm4ngnv7D,283107,4,D minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Calypso Breakdown,Ralph McDonald,Saturday Night Fever (The Original Movie Soundtrack),0.571,0.916,A,-13.733,minor,0.0457,0.406,0.833,0.0556,0.96,116.301,5tF9lyYV8LAtxzzktRmP9R,469827,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Night On Disco Mountain,David Shire,Saturday Night Fever (The Original Movie Soundtrack),0.606,0.73,D,-11.851,minor,0.0396,0.0549,0.901,0.318,0.616,106.828,1BdnFuCT7FVGijnwOcKNk2,312307,4,D minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Open Sesame,Kool & The Gang,Saturday Night Fever (The Original Movie Soundtrack),0.636,0.828,B,-11.983,minor,0.0489,0.323,0.032,0.0594,0.54,118.888,6UtNKZ8yX2H9LpOUUTYP8O,239573,4,B minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Jive Talkin',Bee Gees,Saturday Night Fever (The Original Movie Soundtrack),0.787,0.6,F,-13.565,major,0.0533,0.211,0.0131,0.326,0.831,106.394,3DLVNSNu3dr37Pn7EYBxTm,223333,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
You Should Be Dancing,Bee Gees,Saturday Night Fever (The Original Movie Soundtrack),0.674,0.697,C,-13.043,major,0.0451,0.0211,0.108,0.131,0.957,123.398,34rlZuc87vHqiVZxRMmUPX,253867,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Boogie Shoes,KC & The Sunshine Band,Saturday Night Fever (The Original Movie Soundtrack),0.869,0.842,D#,-11.639,major,0.0759,0.567,0.0153,0.0378,0.961,116.02,06Sa7YINruWc3cng3W01Gx,136240,4,D# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Salsation,David Shire,Saturday Night Fever (The Original Movie Soundtrack),0.71,0.847,F,-9.013,minor,0.25,0.654,0.0098,0.0491,0.317,118.161,77PFceTNVYAuiutROjrj0i,230667,4,F minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
K-Jee,MFSB,Saturday Night Fever (The Original Movie Soundtrack),0.613,0.824,A#,-9.826,minor,0.0948,0.461,0.447,0.0469,0.826,119.474,4aDvtsVAyZWLWGS7yVKqs6,253133,4,A# minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Disco Inferno,The Trammps,Saturday Night Fever (The Original Movie Soundtrack),0.765,0.68,A#,-12.529,major,0.0321,0.0773,0.129,0.065,0.969,128.791,5OOe3r63SOic0H5DkZo2dS,650867,4,A# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/25c44808af7d826fe78655c572836534d9ad7241,_albumoftheyear
Big Shot,Billy Joel,52nd Street,0.52,0.737,C,-11.715,major,0.0972,0.156,7.55e-6,0.0866,0.728,149.861,22wxe2Yc9JzihICXYLGAQ7,243493,4,C major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
Honesty,Billy Joel,52nd Street,0.552,0.265,A#,-15.482,major,0.0332,0.415,0,0.107,0.212,135.476,34E0Higz6fFVXlbVsn6TIW,233507,4,A# major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
My Life,Billy Joel,52nd Street,0.741,0.647,D,-12.878,major,0.0427,0.108,0.00139,0.0555,0.804,131.097,4ZoBC5MhSEzuknIgAkBaoT,284e3,4,D major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
Zanzibar,Billy Joel,52nd Street,0.589,0.46,A,-14.54,minor,0.0511,0.271,4.95e-5,0.224,0.705,148.172,70Znjq5VPKFrwlB7O26SWT,310760,4,A minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
Stiletto,Billy Joel,52nd Street,0.616,0.526,F,-15.762,major,0.0688,0.0222,0.0507,0.0541,0.455,96.108,2BG0KgG8XPPijzrfOmGpzd,281973,4,F major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
Rosalinda's Eyes,Billy Joel,52nd Street,0.569,0.414,G,-19.175,major,0.248,0.611,2.43e-4,0.0499,0.642,166.868,6rbuyK8TNQ72oP2KY52k4d,280627,4,G major,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
Half a Mile Away,Billy Joel,52nd Street,0.584,0.535,G,-14.912,minor,0.0538,0.14,0,0.102,0.905,141.685,09datZkY6pysFP4lE0bo3M,248733,4,G minor,grammy_albumoftheyear,https://mosaic.scdn.co/640/0850febcc1e38d3c919545e255b6ca05a8b052ca22d572f30398d3881b6f6f77edd4ecc59d24497d3af06ceb41722d5a2c0aa90c7a01657cfac4446043b3c479dcef6e30eb362945b535e2e6e5aa2d36,https://i.scdn.co/image/47f3cc72018becfedfad1932f32fcddda2d6db93,_albumoftheyear
