mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth,ottoneu_id,ottoneu_name,ottoneu_pos
514917,Cesar Hernandez,2B,PHI,Philadelphia Phillies,S,R,1990,56444,hernace02,Cesar Hernandez,1784924,Cesar Hernandez,2B,31130,Cesar Hernandez,2B,10556,Cesar Hernandez,2B,hernace02,9411,Cesar Hernandez,2B,hernc005,Cesar Hernandez,20130529,9411,César Hernández,2B,2B1,9092,Cesar Hernandez,2B
285131,Cesar Izturis,SS,HOU,Houston Astros,S,R,1980,364,izturce01,Cesar Izturis,174699,Cesar Izturis,SS,4607,Cesar Izturis,SS,656,Cesar Izturis,,izturce01,6638,Cesar Izturis,SS,iztuc001,Cesar Izturis,20010623,6638,Cesar Izturis,SS/2B,,9034,Cesar Izturis,Util
462945,Cesar Jimenez,P,MIL,Milwaukee Brewers,L,L,1984,37513,jimence01,Cesar Jimenez,549690,Cesar Jimenez,RP,28612,Cesar Jimenez,RP,3762,Cesar Jimenez,P,jimence01,7888,Cesar Jimenez,P,jimec002,Cesar Jimenez,20060911,7888,Cesar Jimenez,RP,,7062,Cesar Jimenez,RP
527049,Cesar Puello,RF,TB,Tampa Bay Rays,R,R,1991,58559,puellce01,Cesar Puello,1806345,Cesar Puello,RF,31288,Cesar Puello,RF,7216,Cesar Puello,DH/OF,,9594,Cesar Puello,RF,,,20170809,9594,Cesar Puello,RF,,8575,Cesar Puello,OF
459987,Cesar Ramos,P,TEX,Texas Rangers,L,L,1984,48736,ramosce01,Cesar Ramos,1543512,Cesar Ramos,RP,29734,Cesar Ramos,RP,3357,Cesar Ramos,P,ramosce01,8593,Cesar Ramos,P,ramoc001,Cesar Ramos,20090916,8593,César Ramos,SP,,3050,Cesar Ramos,SP/RP
491624,Cesar Valdez,P,TOR,Toronto Blue Jays,R,R,1985,51845,valdece01,Cesar Valdez,1654354,Cesar Valdez,RP,30086,Cesar Valdez,RP,9013,Cesar Valdez,P,,8721,Cesar Valdez,P,valdc003,Cesar Valdez,20100503,8721,César Valdez,SP,,2955,Cesar Valdez,SP/RP
570714,Cesar Vargas,P,SD,San Diego Padres,R,R,1991,66379,vargace01,Cesar Vargas,2169704,Cesar Vargas,SP,33877,Cesar Vargas,SP,14099,Cesar Vargas,P,vargace01,10275,Cesar Vargas,P,vargc002,Cesar Vargas,20160423,10275,César Vargas,SP,SP8,10667,Cesar Vargas,SP/RP
518445,Chad Bell,P,DET,Detroit Tigers,R,L,1989,65853,bellch02,Chad Bell,2046775,Chad Bell,RP,32876,Chad Bell,RP,10297,Chad Bell,P,,10690,Chad Bell,P,,,20170510,10690,Chad Bell,RP,RP11,,,
518452,Chad Bettis,P,COL,Colorado Rockies,R,R,1989,65855,bettich01,Chad Bettis,1941511,Chad Bettis,SP,31718,Chad Bettis,SP,10587,Chad Bettis,P,bettich01,9478,Chad Bettis,P,bettc001,Chad Bettis,20130801,9478,Chad Bettis,SP,SP1,13688,Chad Bettis,SP
451532,Chad Billingsley,P,PHI,Philadelphia Phillies,R,R,1984,45503,billich01,Chad Billingsley,584799,Chad Billingsley,SP,6476,Chad Billingsley,SP,5842,Chad Billingsley,P,billich01,7705,Chad Billingsley,P,billc001,Chad Billingsley,20060615,7705,Chad Billingsley,SP,,15300,Chad Billingsley,RP
239795,Chad Durbin,P,PHI,Philadelphia Phillies,R,R,1977,16986,durbich01,Chad Durbin,154181,Chad Durbin,RP,4210,Chad Durbin,RP,1442,Chad Durbin,P,durbich01,6371,Chad Durbin,P,durbc001,Chad Durbin,19990926,6371,Chad Durbin,RP,,12504,Chad Durbin,RP
429985,Chad Gaudin,P,PHI,Philadelphia Phillies,R,R,1983,35922,gaudich01,Chad Gaudin,404386,Chad Gaudin,RP,5627,Chad Gaudin,RP,1783,Chad Gaudin,P,gaudich01,7199,Chad Gaudin,P,gaudc001,Chad Gaudin,20030801,7199,Chad Gaudin,SP/RP,,7458,Chad Gaudin,RP
643325,Chad Girodo,P,TOR,Toronto Blue Jays,L,L,1991,103377,girodch01,Chad Girodo,2216807,Chad Girodo,RP,35000,Chad Girodo,RP,15542,Chad Girodo,P,girodch01,10273,Chad Girodo,P,giroc001,Chad Girodo,20160422,10273,Chad Girodo,RP,,19383,Chad Girodo,RP
643338,Chad Green,P,NYY,New York Yankees,L,R,1991,68565,greench03,Chad Green,2118874,Chad Green,RP,33325,Chad Green,RP,15552,Chad Green,P,greench03,10293,Chad Green,P,greec003,Chad Green,20160516,10293,Chad Green,SP,SP5,23643,Chad Green,SP
502151,Chad Huffman,1B,STL,St. Louis Cardinals,R,R,1985,50152,huffmch01,Chad Huffman,1225736,Chad Huffman,LF,29713,Chad Huffman,LF,5311,Chad Huffman,OF,huffmch01,8744,Chad Huffman,RF,huffc001,Chad Huffman,20100613,8744,Chad Huffman,RF,,1973,Chad Huffman,1B/OF
554432,Chad Jenkins,P,TOR,Toronto Blue Jays,R,R,1987,66215,jenkich01,Chad Jenkins,1737883,Chad Jenkins,RP,30612,Chad Jenkins,RP,10326,Chad Jenkins,P,jenkich01,9261,Chad Jenkins,P,jenkc001,Chad Jenkins,20120807,9261,Chad Jenkins,RP/SP,,6009,Chad Jenkins,RP
641771,Chad Kuhl,P,PIT,Pittsburgh Pirates,R,R,1992,102639,kuhlch01,Chad Kuhl,2215966,Chad Kuhl,SP,35021,Chad Kuhl,SP,14975,Chad Kuhl,P,kuhlch01,10143,Chad Kuhl,P,kuhlc001,Chad Kuhl,20160626,10143,Chad Kuhl,SP,SP4,19400,Chad Kuhl,SP
640461,Chad Pinder,SS,OAK,Oakland Athletics,R,R,1992,102436,pindech01,Chad Pinder,2066836,Chad Pinder,RF,33771,Chad Pinder,RF,15191,Chad Pinder,2B/SS/OF,pindech01,10138,Chad Pinder,2B,pindc001,Chad Pinder,20160820,10138,Chad Pinder,2B,,18633,Chad Pinder,2B/SS/OF
430589,Chad Qualls,P,COL,Colorado Rockies,R,R,1978,31330,quallch01,Chad Qualls,448415,Chad Qualls,RP,6034,Chad Qualls,RP,2170,Chad Qualls,P,quallch01,7381,Chad Qualls,P,qualc001,Chad Qualls,20040722,7381,Chad Qualls,RP,RP6,15239,Chad Qualls,RP
605477,Chad Smith,P,LAA,Los Angeles Angels,R,R,1989,70900,smithch09,Chad Smith,2133896,Chad Smith,RP,33616,Chad Smith,RP,13604,Chad Smith,P,smithch08,9736,Chad Smith,P,smitc003,Chad Smith,20140622,9736,Chad Smith,RP,,22721,Chad Smith,OF
429710,Chad Tracy,3B,LAA,Anaheim Angels,L,R,1980,31435,tracych01,Chad Tracy,1670124,Chad Tracy,1B,5402,Chad Tracy,1B,1888,Chad Tracy,1B/3B,tracych01,7047,Chad Tracy,1B,tracc001,Chad Tracy,20040421,7047,Chad Tracy,1B/3B,,4512,Chad Tracy,Util
595453,Chad Wallach,C,CIN,Cincinnati Reds,R,R,1991,68982,wallach01,Chad Wallach,2166445,Chad Wallach,C,33678,Chad Wallach,C,17161,Chad Wallach,C/1B,,10799,Chad Wallach,C,,,20170827,,,,,,,
592704,Chance Ruffin,P,SEA,Seattle Mariners,R,R,1988,67103,ruffich01,Chance Ruffin,1765808,Chance Ruffin,RP,31043,Chance Ruffin,RP,11745,Chance Ruffin,P,ruffich01,8999,Chance Ruffin,P,ruffc001,Chance Ruffin,20110725,8999,Chance Ruffin,RP,,14978,Chance Ruffin,RP
642082,Chance Sisco,C,BAL,Baltimore Orioles,L,R,1995,102743,siscoch01,Chance Sisco,2066827,Chance Sisco,C,33217,Chance Sisco,C,15694,Chance Sisco,C,,10155,Chance Sisco,C,,,20170902,,,,,18451,Chance Sisco,C
502033,Charles Brewer,P,SEA,Seattle Mariners,R,R,1988,59271,brewech01,Charles Brewer,1804845,Charles Brewer,RP,31223,Charles Brewer,RP,9155,Charles Brewer,P,brewech01,9431,Charles Brewer,P,brewc001,Charles Brewer,20130610,9431,Charles Brewer,RP,,5939,Charles Brewer,RP
453568,Charlie Blackmon,CF,COL,Colorado Rockies,L,L,1986,52804,blackch02,Charlie Blackmon,1800284,Charlie Blackmon,CF,31084,Charlie Blackmon,CF,7859,Charlie Blackmon,OF,blackch02,8957,Charlie Blackmon,CF,blacc001,Charlie Blackmon,20110607,8957,Charlie Blackmon,LF,CF1,8259,Charles Blackmon,OF
518586,Charlie Culberson,SS,LAD,Los Angeles Dodgers,R,R,1989,55773,culbech01,Charlie Culberson,1666687,Charlie Culberson,2B,29955,Charlie Culberson,2B,3298,Charlie Culberson,2B/3B/SS,culbech01,9183,Charlie Culberson,SS,culbc001,Charlie Culberson,20120513,9183,Charlie Culberson,3B,,7578,Charlie Culberson,2B/SS
518703,Charlie Furbush,P,SEA,Seattle Mariners,L,L,1986,56302,furbuch01,Charlie Furbush,1757233,Charlie Furbush,RP,31589,Charlie Furbush,RP,1370,Charlie Furbush,P,furbuch01,8869,Charlie Furbush,P,furbc001,Charlie Furbush,20110523,8869,Charlie Furbush,RP/SP,,4860,Charles Furbush,RP
489056,Charlie Leesman,P,CWS,Chicago White Sox,L,L,1987,58920,leesmch01,Charles Leesman,1732743,Charlie Leesman,SP,30598,Charlie Leesman,SP,9124,Charlie Leesman,P,leesmch01,9486,Charlie Leesman,P,leesc001,Charlie Leesman,20130809,9486,Charlie Leesman,SP,,4584,Charles Leesman,RP
450203,Charlie Morton,P,HOU,Houston Astros,R,R,1983,48258,mortoch02,Charlie Morton,1390876,Charlie Morton,SP,29155,Charlie Morton,SP,4676,Charlie Morton,P,mortoch02,8270,Charlie Morton,P,mortc002,Charlie Morton,20080614,8270,Charlie Morton,SP,SP4,1427,Charlie Morton,SP
605508,Charlie Tilson,CF,CWS,Chicago White Sox,L,L,1992,70493,tilsoch01,Charlie Tilson,2046464,Charlie Tilson,CF,32866,Charlie Tilson,CF,12983,Charlie Tilson,OF,tilsoch01,10216,Charlie Tilson,CF,tilsc001,Charlie Tilson,20160802,10216,Charlie Tilson,CF,LF2,23719,Charlie Tilson,OF
502624,Chase Anderson,P,MIL,Milwaukee Brewers,R,R,1987,59304,anderch01,Chase Anderson,2027498,Chase Anderson,SP,32690,Chase Anderson,SP,6895,Chase Anderson,P,anderch01,9698,Chase Anderson,P,andec001,Chase Anderson,20140511,9698,Chase Anderson,SP,SP6,5943,Chase Anderson,SP
488818,Chase d'Arnaud,3B,SD,San Diego Padres,R,R,1987,57774,darnach01,Chase d'Arnaud,1740922,Chase d'Arnaud,SS,30676,Chase d'Arnaud,LF,6652,Chase d'Arnaud,3B/SS,darnach01,8974,Chase d'Arnaud,2B,darnc001,Chase d'Arnaud,20110624,8974,Chase d'Arnaud,2B,LF3,5040,Chase d'Arnaud,2B/SS/3B/OF
608328,Chase De Jong,P,SEA,Seattle Mariners,L,R,1993,100260,dejonch01,Chase De Jong,2044548,Chase De Jong,SP,32813,Chase De Jong,SP,15036,Chase De Jong,P,,10190,Chase De Jong,P,,,20170405,10190,Chase De Jong,SP,,23706,Chase De Jong,SP/RP
452104,Chase Headley,3B,NYY,New York Yankees,S,R,1984,47736,headlch01,Chase Headley,1103791,Chase Headley,3B,28809,Chase Headley,3B,4720,Chase Headley,3B,headlch01,8057,Chase Headley,3B,headc001,Chase Headley,20070615,8057,Chase Headley,3B,3B1,3042,Chase Headley,1B/3B
592438,Chase Johnson,P,SF,San Francisco Giants,R,R,1992,68597,,,2217336,Chase Johnson,RP,34991,Chase Johnson,RP,sa502090,Chase Johnson,,,,,,,,22220202,,,,,11582,Chase Johnson,Util
656965,Chase Simpson,3B,PIT,Pittsburgh Pirates,S,R,1992,104904,,,,,,,,,sa829341,Chase Simpson,,,,,,,,22220202,,,,,21325,Chase Simpson,1B
400284,Chase Utley,2B,LAD,Los Angeles Dodgers,L,R,1978,16632,utleych01,Chase Utley,288923,Chase Utley,2B,5383,Chase Utley,2B,1679,Chase Utley,2B,utleych01,7072,Chase Utley,2B,utlec001,Chase Utley,20030404,7072,Chase Utley,2B,2B2,7273,Chase Utley,1B/2B
595032,Chase Whitley,P,TB,Tampa Bay Rays,R,R,1989,67891,whitlch01,Chase Whitley,1943719,Chase Whitley,RP,31858,Chase Whitley,RP,10982,Chase Whitley,P,whitlch01,9702,Chase Whitley,P,whitc001,Chase Whitley,20140515,9702,Chase Whitley,SP,RP7,13552,Chase Whitley,SP/RP
607473,Chasen Bradford,P,NYM,New York Mets,R,R,1989,70016,bradfch02,Chasen Bradford,2113632,Chasen Bradford,RP,33129,Chasen Bradford,RP,12452,Chase Bradford,P,,10739,Chasen Bradford,P,,,22220202,,,,,,,
592741,Chasen Shreve,P,NYY,New York Yankees,L,L,1990,67118,shrevch01,Chasen Shreve,2052548,Chasen Shreve,RP,33014,Chasen Shreve,RP,10855,Chasen Shreve,P,shrevch01,9768,Chasen Shreve,P,shrec001,Chasen Shreve,20140719,9768,Chasen Shreve,RP,RP12,14199,Chasen Shreve,RP
475054,Chaz Roe,P,TB,Tampa Bay Rays,R,R,1986,48658,roech01,Chaz Roe,1725392,Chaz Roe,RP,30412,Chaz Roe,RP,9866,Chaz Roe,P,roech01,9449,Chaz Roe,P,roe-c001,Chaz Roe,20130701,9449,Chaz Roe,RP,RP8,2295,Chaz Roe,RP
521428,Che-Hsuan Lin,CF,HOU,Houston Astros,R,R,1988,55964,linch01,Che-Hsuan Lin,1670951,Che-Hsuan Lin,RF,30535,Che-Hsuan Lin,RF,3734,Che-Hsuan Lin,OF,linch01,9156,Che-Hsuan Lin,OF,lin-c001,Che-Hsuan Lin,20120414,9156,Che-Hsuan Lin,RF,,5094,Che-Hsuan Lin,Util
596144,Cheslor Cuthbert,3B,KC,Kansas City Royals,R,R,1992,68089,cuthbch01,Cheslor Cuthbert,1995622,Cheslor Cuthbert,3B,31682,Cheslor Cuthbert,3B,10473,Cheslor Cuthbert,3B,cuthbch01,10024,Cheslor Cuthbert,3B,cuthc001,Cheslor Cuthbert,20150707,10024,Cheslor Cuthbert,3B,DH2,14046,Cheslor Cuthbert,3B
592346,Chi Chi Gonzalez,P,TEX,Texas Rangers,R,R,1992,68563,gonzach01,Chi Chi Gonzalez,2066305,Chi Chi Gonzalez,SP,33386,Chi Chi Gonzalez,SP,14663,Chi Chi Gonzalez,P,gonzach01,9976,Chi Chi Gonzalez,P,gonzc002,Chi Chi Gonzalez,20150530,9976,Chi Chi González,SP,,18404,Alex Gonzalez,SP/RP
547568,Chia-Jen Lo,P,HOU,Houston Astros,R,R,1986,59469,loch02,Chia-Jen Lo,1653554,Chia-Jen Lo,RP,30455,Chia-Jen Lo,RP,5440,Chia-Jen Lo,P,loch02,8636,Chia-Jen Lo,P,lo--c001,Chia-Jen Lo,20130731,8636,Chia-Jen Lo,RP,,8695,Chia-Jen Lo,RP
425426,Chien-Ming Wang,P,KC,Kansas City Royals,R,R,1980,31803,wangch01,Chien-Ming Wang,382868,Chien-Ming Wang,RP,6209,Chien-Ming Wang,RP,2074,Chien-Ming Wang,P,wangch01,7502,Chien-Ming Wang,P,wangc001,Chien-Ming Wang,20050430,7502,Chien-Ming Wang,SP,,3777,Chien-Ming Wang,RP
629496,Chih-Wei Hu,P,TB,Tampa Bay Rays,R,R,1993,102320,huch02,Chih-Wei Hu,2175418,Chih-Wei Hu,RP,35294,Chih-Wei Hu,RP,16419,Chih-Wei Hu,P,,10219,Chih-Wei Hu,P,,,20170424,10219,Chih-Wei Hu,RP,,18521,Chih-Wei Hu,SP/RP
425835,Chin-hui Tsao,P,LAD,Los Angeles Dodgers,R,R,1981,31594,tsaoch01,Chin-hui Tsao,223635,Chin-Hui Tsao,RP,5606,Chin-Hui Tsao,RP,1776,Chin-hui Tsao,P,tsaoch01,7190,Chin-Hui Tsao,P,tsaoc001,Chin-hui Tsao,20030725,7190,Chin-Hui Tsao,RP,,552,Chin-hui Tsao,RP
408210,Chone Figgins,3B,LAD,Los Angeles Dodgers,S,R,1978,876,figgich01,Chone Figgins,225356,Chone Figgins,3B,5302,Chone Figgins,3B,1580,Chone Figgins,3B/OF,figgich01,6986,Chone Figgins,3B,figgc001,Chone Figgins,20020825,6986,Chone Figgins,3B/2B,,3880,Chone Figgins,Util
502042,Chris Archer,P,TB,Tampa Bay Rays,R,R,1988,50101,archech01,Chris Archer,1758899,Chris Archer,SP,31003,Chris Archer,SP,6345,Chris Archer,P,archech01,8849,Chris Archer,P,archc001,Chris Archer,20120620,8849,Chris Archer,SP,SP1,4959,Christopher Archer,SP
605135,Chris Bassitt,P,OAK,Oakland Athletics,R,R,1989,69516,bassich01,Chris Bassitt,2114418,Chris Bassitt,SP,33148,Chris Bassitt,SP,12304,Chris Bassitt,P,bassich01,9799,Chris Bassitt,P,bassc001,Chris Bassitt,20140830,9799,Chris Bassitt,SP,,18398,Chris Bassitt,SP/RP
571476,Chris Beck,P,CWS,Chicago White Sox,R,R,1990,99939,beckch02,Chris Beck,2044526,Chris Beck,RP,32826,Chris Beck,RP,13418,Chris Beck,P,beckch02,9963,Chris Beck,P,beckc002,Chris Beck,20150528,9963,Chris Beck,RP,RP8,,,
408052,Chris Bootcheck,P,NYY,New York Yankees,R,R,1978,31596,bootcch01,Chris Bootcheck,288942,Chris Bootcheck,RP,5821,Chris Bootcheck,RP,1842,Chris Bootcheck,P,bootcch01,7239,Chris Bootcheck,P,bootc001,Chris Bootcheck,20030909,7239,Chris Bootcheck,RP,,7769,Chris Bootcheck,RP
607471,Chris Bostick,LF,PIT,Pittsburgh Pirates,R,R,1993,70576,bostich01,Christopher Bostick,2117057,Chris Bostick,LF,33151,Chris Bostick,LF,13718,Chris Bostick,OF,,10696,Chris Bostick,2B,,,20170508,10696,Chris Bostick,2B,,18248,Chris Bostick,2B/OF
425626,Chris Capuano,P,MIL,Milwaukee Brewers,L,L,1978,16660,capuach01,Chris Capuano,223612,Chris Capuano,RP,5469,Chris Capuano,RP,1701,Chris Capuano,P,capuach01,7132,Chris Capuano,P,capuc001,Chris Capuano,20030504,7132,Chris Capuano,SP,,8725,Chris Capuano,RP
474892,Chris Carter,1B,NYY,New York Yankees,R,R,1986,47236,cartech02,Chris Carter,1102958,Chris Carter,1B,29486,Chris Carter,1B,9911,Chris Carter,1B/DH,cartech02,8640,Chris Carter,1B,cartc002,Chris Carter,20100809,8640,Chris Carter,1B,1B2,2665,Chris Carter,1B
458085,Chris Coghlan,3B,TOR,Toronto Blue Jays,L,R,1985,51910,coghlch01,Chris Coghlan,1473575,Chris Coghlan,3B,29772,Chris Coghlan,3B,6878,Chris Coghlan,OF,coghlch01,8469,Chris Coghlan,LF,coghc001,Chris Coghlan,20090508,8469,Chris Coghlan,3B,,2584,Chris Coghlan,2B/3B/OF
499624,Chris Colabello,1B,TOR,Toronto Blue Jays,R,R,1983,100145,colabch01,Chris Colabello,2042867,Chris Colabello,1B,32678,Chris Colabello,1B,13051,Chris Colabello,1B/OF,colabch01,9403,Chris Colabello,1B,colac001,Chris Colabello,20130522,9403,Chris Colabello,1B,,18234,Chris Colabello,1B/OF
448801,Chris Davis,1B,BAL,Baltimore Orioles,L,R,1986,52253,davisch02,Chris Davis,1514565,Chris Davis,1B,29170,Chris Davis,1B,9272,Chris Davis,1B,davisch02,8285,Chris Davis,1B,davic003,Chris Davis,20080626,8285,Chris Davis,1B,1B1,15562,Chris Davis,1B
456121,Chris Denorfia,LF,NYY,New York Yankees,R,R,1980,34659,denorch01,Chris Denorfia,392533,Chris Denorfia,LF,6431,Chris Denorfia,LF,4400,Chris Denorfia,OF,denorch01,7665,Chris Denorfia,RF,denoc001,Chris Denorfia,20050907,7665,Chris Denorfia,RF/LF,,5690,Chris Denorfia,OF
606965,Chris Devenski,P,HOU,Houston Astros,R,R,1990,70514,devench02,Chris Devenski,1963330,Chris Devenski,RP,32511,Chris Devenski,RP,12763,Chris Devenski,P,devench02,10264,Chris Devenski,P,devec001,Chris Devenski,20160408,10264,Chris Devenski,RP,RP7,23604,Chris Devenski,SP/RP
447736,Chris Dickerson,LF,CLE,Cleveland Indians,L,L,1982,45408,dickech01,Chris Dickerson,1104949,Chris Dickerson,LF,29209,Chris Dickerson,LF,7095,Chris Dickerson,OF,dickech01,8323,Chris Dickerson,RF,dickc001,Chris Dickerson,20080812,8323,Chris Dickerson,RF/CF,,1314,Chris Dickerson,OF
458689,Chris Dominguez,LF,CIN,Cincinnati Reds,R,R,1986,59181,dominch01,Chris Dominguez,1717007,Chris Dominguez,LF,31384,Chris Dominguez,LF,9718,Chris Dominguez,OF,dominch01,9811,Chris Dominguez,LF,domic001,Chris Dominguez,20140903,9811,Chris Dominguez,LF/3B,,8604,Christopher Dominguez,1B/3B/OF
543125,Chris Dwyer,P,KC,Kansas City Royals,R,L,1988,59990,dwyerch01,Chris Dwyer,1757206,Chris Dwyer,RP,30997,Chris Dwyer,RP,10045,Chris Dwyer,P,dwyerch01,9535,Chris Dwyer,P,dwyec001,Chris Dwyer,20130924,9535,Chris Dwyer,RP,,8634,Christopher Dwyer,RP
623167,Chris Flexen,P,NYM,New York Mets,R,R,1994,101249,flexech01,Christopher Flexen,2443613,Chris Flexen,SP,36067,Chris Flexen,SP,13896,Chris Flexen,P,,10769,Chris Flexen,P,,,22220202,,,,,23843,Chris Flexen,SP
460269,Chris Gimenez,C,MIN,Minnesota Twins,R,R,1982,47575,gimench01,Chris Gimenez,1520594,Chris Gimenez,C,29361,Chris Gimenez,C,7324,Chris Gimenez,C,gimench01,8504,Chris Gimenez,C,gimec001,Chris Gimenez,20090603,8504,Chris Gimenez,C,,1922,Chris Gimenez,C
501822,Chris Hatcher,P,OAK,Oakland Athletics,R,R,1985,51061,hatchch02,Chris Hatcher,1473576,Chris Hatcher,RP,30648,Chris Hatcher,RP,3299,Chris Hatcher,P,hatchch02,8806,Chris Hatcher,P,hatcc002,Chris Hatcher,20100919,8806,Chris Hatcher,RP,RP6,2578,Chris Hatcher,RP
502317,Chris Heisey,LF,WSH,Washington Nationals,R,R,1984,50228,heisech01,Chris Heisey,1603026,Chris Heisey,LF,30519,Chris Heisey,LF,3978,Chris Heisey,OF,heisech01,8617,Chris Heisey,CF,heisc001,Chris Heisey,20100503,8617,Chris Heisey,RF,LF4,3010,Chris Heisey,OF
543302,Chris Herrmann,C,ARI,Arizona Diamondbacks,L,R,1987,60002,herrmch01,Chris Herrmann,1794325,Chris Herrmann,C,31998,Chris Herrmann,C,9284,Chris Herrmann,C/OF,herrmch01,9309,Chris Herrmann,C,herrc001,Chris Herrmann,20120916,9309,Chris Herrmann,RF,LF3,17821,Christopher Herrmann,C/OF
518790,Chris Heston,P,MIN,Minnesota Twins,R,R,1988,59332,hestoch01,Chris Heston,1982197,Chris Heston,SP,32611,Chris Heston,RP,10302,Chris Heston,P,hestoch01,9833,Chris Heston,P,hestc001,Chris Heston,20140913,9833,Chris Heston,RP,SP7,8601,Christopher Heston,SP/RP
455104,Chris Iannetta,C,ARI,Arizona Diamondbacks,R,R,1983,46150,iannech01,Chris Iannetta,584802,Chris Iannetta,C,28561,Chris Iannetta,C,8267,Chris Iannetta,C,iannech01,7845,Chris Iannetta,C,iannc001,Chris Iannetta,20060827,7845,Chris Iannetta,C,C2,7179,Chris Iannetta,C
453400,Chris Johnson,1B,MIA,Miami Marlins,R,R,1984,52240,johnsch05,Chris Johnson,1599171,Chris Johnson,1B,29616,Chris Johnson,1B,1191,Chris Johnson,3B,johnsch05,8585,Chris Johnson,1B,johnc003,Chris Johnson,20090909,8585,Chris Johnson,1B,,2557,Christopher Johnson,1B/3B
518854,Chris Jones,P,LAA,Los Angeles Angels,L,L,1988,57412,,,1961033,Chris Jones,SP,32407,Chris Jones,SP,sa392067,Chris Jones,,,,,,,,22220202,10312,Chris Jones,SP,,17769,Chris Jones,SP
595296,Chris Lee,P,BAL,Baltimore Orioles,L,L,1992,68913,,,2170681,Chris Lee,RP,34028,Chris Lee,RP,sa550044,Christopher Lee,,,10407,Chris Lee,P,,,22220202,10407,Chris Lee,RP,RP11,,,
460092,Chris Leroux,P,PHI,Philadelphia Phillies,L,R,1984,52057,lerouch01,Chris Leroux,1654389,Chris Leroux,RP,30282,Chris Leroux,RP,7645,Chris Leroux,P,lerouch01,8495,Chris Leroux,P,leroc001,Chris Leroux,20090526,8495,Chris Leroux,RP,,17729,Chris Leroux,SP/RP
502029,Chris Marrero,LF,SF,San Francisco Giants,R,R,1988,50096,marrech01,Chris Marrero,1208663,Chris Marrero,LF,29641,Chris Marrero,LF,2852,Chris Marrero,1B/OF,marrech01,9031,Chris Marrero,LF,marrc001,Chris Marrero,20110827,9031,Chris Marrero,1B,,17691,Chris Marrero,1B/OF
455119,Chris Martin,P,NYY,New York Yankees,R,R,1986,54159,martich02,Chris Martin,2048821,Chris Martin,RP,32903,Chris Martin,RP,11847,Chris Martin,P,martich02,9684,Chris Martin,P,martc007,Chris Martin,20140426,9684,Chris Martin,RP,,18455,Chris Martin,RP
573027,Chris McGuiness,1B,PIT,Pittsburgh Pirates,L,L,1988,60472,mcguich01,Chris McGuiness,1741609,Chris McGuiness,1B,30879,Chris McGuiness,1B,9423,Chris McGuiness,1B,mcguich01,9427,Chris McGuiness,1B,mcguc001,Chris McGuiness,20130607,9427,Chris McGuiness,1B,,5737,Christopher McGuiness,Util
429780,Chris Narveson,P,MIA,Miami Marlins,L,L,1981,31392,narvech01,Chris Narveson,448956,Chris Narveson,RP,6215,Chris Narveson,RP,2141,Chris Narveson,P,narvech01,7508,Chris Narveson,P,narvc001,Chris Narveson,20060908,7508,Chris Narveson,SP,RP10,826,Chris Narveson,SP/RP
455126,Chris Nelson,3B,SD,San Diego Padres,R,R,1985,48454,nelsoch01,Chris Nelson,548998,Chris Nelson,3B,30156,Chris Nelson,2B,8175,Chris Nelson,3B,nelsoch01,8592,Chris Nelson,3B,nelsc001,Chris Nelson,20100619,8592,Chris Nelson,3B/2B,,2288,Christopher Nelson,3B
622217,Chris O'Grady,P,MIA,Miami Marlins,R,L,1990,100780,ogradch01,Chris O'Grady,2171838,Chris O'Grady,SP,34294,Chris O'Grady,SP,13818,Chris O'Grady,,,10758,Chris O'Grady,P,,,20170708,10758,Chris O'Grady,RP,,,,
572008,Chris Owings,SS,ARI,Arizona Diamondbacks,R,R,1991,60931,owingch01,Chris Owings,1741384,Chris Owings,SS,30862,Chris Owings,SS,10030,Chris Owings,2B/SS,owingch01,9526,Chris Owings,SS,owinc001,Chris Owings,20130903,9526,Chris Owings,SS,LF2,17531,Chris Owings,2B/SS/OF
476633,Chris Parmelee,1B,NYY,New York Yankees,L,L,1988,49779,parmech01,Chris Parmelee,1670981,Chris Parmelee,1B,30228,Chris Parmelee,1B,2554,Chris Parmelee,1B/OF,parmech01,9062,Chris Parmelee,1B,parmc001,Chris Parmelee,20110906,9062,Chris Parmelee,1B,,3343,Chris Parmelee,1B/OF
453198,Chris Perez,P,MIL,Milwaukee Brewers,R,R,1985,51934,perezch01,Chris Perez,1209053,Chris Perez,RP,29134,Chris Perez,RP,5213,Chris Perez,P,perezch01,8251,Chris Perez,P,perec002,Chris Perez,20080516,8251,Chris Perez,RP,,7421,Chris Perez,RP
595371,Chris Rearick,P,SD,San Diego Padres,L,L,1987,68006,rearich01,Chris Rearick,2167038,Chris Rearick,RP,33703,Chris Rearick,RP,11050,Christopher Rearick,P,rearich01,9924,Chris Rearick,P,rearc001,Chris Rearick,20150412,9924,Chris Rearick,RP,,14211,Chris Rearick,SP/RP
