objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid
418182,418182,863,732,.44939658,49945.488,31.034678,HILLSBOROUGH,3362,PINECREST ELEMENTARY SCHOOL,27.84939,-82.14798,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,702,23,27,194
319719,319719,732,863,.44939658,49945.488,31.034678,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,HILLSBOROUGH,3362,PINECREST ELEMENTARY SCHOOL,27.84939,-82.14798,701,570,27,23,194
433054,433054,883,731,.48474675,53874.27,33.47591,HILLSBOROUGH,4161,SPRINGHEAD ELEMENTARY SCHOOL,27.973528,-82.070557,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,569,719,23,27,194
318251,318251,730,953,.82898933,92133.047,57.248802,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,791,568,32,23,195
478008,478008,953,730,.82898933,92133.047,57.248802,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,777,23,32,195
478007,478007,953,731,.85373288,94883.016,58.957558,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,569,777,23,32,195
319114,319114,731,953,.85373288,94883.016,58.957558,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,LAKE,67,SAWGRASS BAY ELEMENTARY SCHOOL,28.404709,-81.68766,791,571,32,23,195
320245,320245,733,962,.78481251,87223.281,54.198017,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,LEE,521,BAYSHORE ELEMENTARY SCHOOL,26.712887,-81.842285,800,569,33,23,196
485352,485352,962,733,.78481251,87223.281,54.198017,LEE,521,BAYSHORE ELEMENTARY SCHOOL,26.712887,-81.842285,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,823,23,33,196
320227,320227,733,994,.79476506,88329.391,54.885323,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,LEE,93,RIVER HALL ELEMENTARY SCHOOL,26.704922,-81.705551,832,569,33,23,196
495881,495881,994,733,.79476506,88329.391,54.885323,LEE,93,RIVER HALL ELEMENTARY SCHOOL,26.704922,-81.705551,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,800,23,33,196
487350,487350,968,733,.81037092,90063.813,55.963043,LEE,791,DR CARRIE D ROBINSON LITTLETON ELEMENTARY,26.695644,-81.914795,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,841,23,33,196
511111,511111,1050,732,.56758845,63081.215,39.196838,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,899,23,37,197
317791,317791,730,1050,.57235217,63610.648,39.525814,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,888,568,37,23,197
511113,511113,1050,730,.57235217,63610.648,39.525814,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,899,23,37,197
318654,318654,731,1050,.57270443,63649.797,39.55014,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,MANATEE,701,GENE WITT ELEMENTARY SCHOOL,27.498024,-82.385681,888,571,37,23,197
520129,520129,1066,732,.59081376,65662.453,40.800743,MANATEE,801,ROBERT WILLIS ELEMENTARY SCHOOL,27.398676,-82.392899,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,904,23,37,197
658850,658850,1274,730,.8529079,94791.328,58.900581,ORANGE,232,WEST CREEK ELEMENTARY,28.357136,-81.454964,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1204,23,44,198
318183,318183,730,1274,.8529079,94791.328,58.900581,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,ORANGE,232,WEST CREEK ELEMENTARY,28.357136,-81.454964,1305,568,44,23,198
318185,318185,730,1201,.86512434,96149.055,59.744236,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,ORANGE,1191,HUNTERS CREEK ELEMENTARY,28.358871,-81.430702,1232,568,44,23,198
601809,601809,1201,730,.86512434,96149.055,59.744236,ORANGE,1191,HUNTERS CREEK ELEMENTARY,28.358871,-81.430702,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1266,23,44,198
670354,670354,1288,730,.64016932,71147.781,44.209167,OSCEOLA,957,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING,28.111555,-81.454117,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1339,23,45,199
318176,318176,730,1296,.65927845,73271.547,45.528816,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,OSCEOLA,300,KOA ELEMENTARY SCHOOL,28.155121,-81.486748,1327,568,45,23,199
319044,319044,731,1288,.65928739,73272.547,45.529434,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,OSCEOLA,957,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING,28.111555,-81.454117,1319,571,45,23,199
670353,670353,1288,731,.65928739,73272.547,45.529434,OSCEOLA,957,CHESTNUT ELEM SCHOOL SCIENCE AND ENGINEERING,28.111555,-81.454117,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,569,1339,23,45,199
318174,318174,730,1305,.66274816,73657.172,45.768429,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,1336,568,45,23,199
318150,318150,730,1469,.75101203,83466.727,51.863804,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,PASCO,91,WEST ZEPHYRHILLS ELEM. SCHOOL,28.240295,-82.189529,1500,568,47,23,200
786324,786324,1469,730,.75101203,83466.727,51.863804,PASCO,91,WEST ZEPHYRHILLS ELEM. SCHOOL,28.240295,-82.189529,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1465,23,47,200
318157,318157,730,1427,.75555003,83971.078,52.177193,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,PASCO,60,CHESTER W. TAYLOR JR. ELEMENTARY SCHOOL,28.211378,-82.244728,1458,568,47,23,200
755405,755405,1427,730,.75555003,83971.078,52.177193,PASCO,60,CHESTER W. TAYLOR JR. ELEMENTARY SCHOOL,28.211378,-82.244728,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1456,23,47,200
318149,318149,730,1471,.75670016,84098.898,52.256615,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,PASCO,132,WOODLAND ELEMENTARY SCHOOL,28.249428,-82.18483,1502,568,47,23,200
826242,826242,1536,730,.82858539,92088.148,57.220905,PINELLAS,4021,SHORE ACRES ELEMENTARY SCHOOL,27.829535,-82.612289,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1559,23,48,201
317835,317835,730,1536,.82858539,92088.148,57.220905,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,PINELLAS,4021,SHORE ACRES ELEMENTARY SCHOOL,27.829535,-82.612289,1567,568,48,23,201
807558,807558,1504,730,.83415335,92706.969,57.605419,PINELLAS,2021,LAKEWOOD ELEMENTARY SCHOOL,27.731319,-82.641655,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1533,23,48,201
317773,317773,730,1504,.83415335,92706.969,57.605419,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,PINELLAS,2021,LAKEWOOD ELEMENTARY SCHOOL,27.731319,-82.641655,1535,568,48,23,201
791428,791428,1477,730,.83537048,92842.234,57.689476,PINELLAS,231,BAY VISTA FUNDAMENTAL ELEM.,27.714977,-82.645599,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,568,1508,23,48,201
317803,317803,730,1596,.15838732,17603.008,10.937999,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,POLK,802,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,27.743809,-81.802773,1627,568,49,23,202
318666,318666,731,1596,.18357489,20402.33,12.677416,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,POLK,802,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,27.743809,-81.802773,1627,571,49,23,202
319526,319526,732,1596,.2021783,22469.893,13.96214,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,POLK,802,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,27.743809,-81.802773,1627,570,49,23,202
320390,320390,733,1596,.24875501,27646.383,17.178661,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,POLK,802,LEWIS ANNA WOODBURY ELEMENTARY SCHOOL,27.743809,-81.802773,1627,569,49,23,202
318045,318045,730,1575,.30018312,33362.051,20.730211,HARDEE,11,HILLTOP ELEMENTARY SCHOOL,27.586382,-81.82019,POLK,981,GIBBONS STREET ELEMENTARY SCHOOL,27.886545,-81.823486,1606,568,49,23,202
320272,320272,733,1694,.53743994,59730.539,37.114822,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,569,52,23,203
928427,928427,1694,732,.55720025,61926.684,38.479443,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,HARDEE,91,WAUCHULA ELEMENTARY SCHOOL,27.542351,-81.819824,570,1704,23,52,203
320269,320269,733,1708,.56525999,62822.43,39.036037,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,SARASOTA,1341,LAMARQUE ELEMENTARY SCHOOL,27.097271,-82.186592,1700,569,52,23,203
936066,936066,1708,733,.56525999,62822.43,39.036037,SARASOTA,1341,LAMARQUE ELEMENTARY SCHOOL,27.097271,-82.186592,HARDEE,61,ZOLFO SPRINGS ELEMENTARY SCHOOL,27.495647,-81.785576,571,1710,23,52,203
318556,318556,731,1694,.57475859,63878.098,39.691998,HARDEE,111,NORTH WAUCHULA ELEMENTARY SCHL,27.560741,-81.816422,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,571,52,23,203
323535,323535,737,753,.51554418,57297.063,35.602734,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,576,26,24,204
335606,335606,753,735,.52367294,58200.484,36.164093,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,590,24,26,204
323534,323534,737,754,.53332281,59272.965,36.830502,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,HIGHLANDS,211,LAKE PLACID ELEMENTARY SCHOOL,27.294386,-81.369461,592,576,26,24,204
336405,336405,754,735,.54401571,60461.363,37.568935,HIGHLANDS,211,LAKE PLACID ELEMENTARY SCHOOL,27.294386,-81.369461,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,596,24,26,204
322225,322225,735,754,.54401571,60461.363,37.568935,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,HIGHLANDS,211,LAKE PLACID ELEMENTARY SCHOOL,27.294386,-81.369461,592,575,26,24,204
323365,323365,737,983,.24385369,27101.654,16.840183,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,LEE,301,LEHIGH ELEMENTARY SCHOOL,26.609035,-81.627098,821,576,33,24,205
492345,492345,983,735,.25775701,28646.855,17.800325,LEE,301,LEHIGH ELEMENTARY SCHOOL,26.609035,-81.627098,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,811,24,33,205
323281,323281,737,985,.26307669,29238.08,18.167694,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,LEE,371,MIRROR LAKES ELEMENTARY SCHOOL,26.569038,-81.614937,823,576,33,24,205
323344,323344,737,994,.27214766,30246.221,18.794125,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,LEE,93,RIVER HALL ELEMENTARY SCHOOL,26.704922,-81.705551,832,576,33,24,205
493059,493059,985,735,.27279291,30317.93,18.838682,LEE,371,MIRROR LAKES ELEMENTARY SCHOOL,26.569038,-81.614937,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,815,24,33,205
561461,561461,1121,739,.54803437,60907.992,37.846458,MARTIN,131,WARFIELD ELEMENTARY SCHOOL,27.022154,-80.461922,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,577,951,24,39,206
324967,324967,739,1121,.54803437,60907.992,37.846458,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,MARTIN,131,WARFIELD ELEMENTARY SCHOOL,27.022154,-80.461922,959,572,39,24,206
322972,322972,736,1121,.54997158,61123.293,37.980244,HENDRY,162,EASTSIDE ELEMENTARY SCHOOL,26.743437,-80.936035,MARTIN,131,WARFIELD ELEMENTARY SCHOOL,27.022154,-80.461922,959,573,39,24,206
554753,554753,1109,734,.73486084,81671.695,50.748425,MARTIN,301,CRYSTAL LAKE ELEMENTARY SCHOOL,27.090769,-80.281929,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,572,954,24,39,206
321618,321618,734,1109,.73486084,81671.695,50.748425,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,MARTIN,301,CRYSTAL LAKE ELEMENTARY SCHOOL,27.090769,-80.281929,947,574,39,24,206
321636,321636,734,1158,.4843342,53828.418,33.447418,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,OKEECHOBEE,112,SOUTH ELEMENTARY SCHOOL,27.220833,-80.836128,1189,574,43,24,207
324994,324994,739,1158,.48648715,54067.695,33.5961,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,OKEECHOBEE,112,SOUTH ELEMENTARY SCHOOL,27.220833,-80.836128,1189,572,43,24,207
570307,570307,1159,734,.5006004,55636.227,34.57074,OKEECHOBEE,9004,STUDENT SERV./SPECIAL PROGRAMS,27.236429,-80.831184,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,572,1190,24,43,207
570305,570305,1159,739,.50276434,55876.727,34.720177,OKEECHOBEE,9004,STUDENT SERV./SPECIAL PROGRAMS,27.236429,-80.831184,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,577,1190,24,43,207
324998,324998,739,1154,.50327337,55933.301,34.755333,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,OKEECHOBEE,31,CENTRAL ELEMENTARY SCHOOL,27.237741,-80.835037,1185,572,43,24,207
321521,321521,734,1398,.22055405,24512.156,15.231143,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,574,46,24,208
738700,738700,1398,739,.22327518,24814.58,15.419061,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,577,1387,24,46,208
324879,324879,739,1398,.22327518,24814.58,15.419061,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,572,46,24,208
322884,322884,736,1398,.22453225,24954.289,15.505872,HENDRY,162,EASTSIDE ELEMENTARY SCHOOL,26.743437,-80.936035,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,573,46,24,208
738701,738701,1398,736,.22453225,24954.289,15.505872,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,HENDRY,162,EASTSIDE ELEMENTARY SCHOOL,26.743437,-80.936035,574,1387,24,46,208
928301,928301,1694,737,.73020679,81154.453,50.427021,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,575,1704,24,52,209
323451,323451,737,1694,.73020679,81154.453,50.427021,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,576,52,24,209
322142,322142,735,1694,.76101416,84578.352,52.554535,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,575,52,24,209
928302,928302,1694,735,.76101416,84578.352,52.554535,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,1704,24,52,209
323447,323447,737,1716,.76924396,85493.008,53.122875,HENDRY,192,EDWARD A. UPTHEGROVE ELEM.,26.765787,-81.4403,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,27.066143,-82.148483,1708,576,52,24,209
925340,925340,1674,734,.74932134,83278.828,51.747047,ST. LUCIE,271,WINDMILL POINT ELEM SCHOOL,27.245832,-80.372696,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,572,1787,24,55,210
321641,321641,734,1674,.74932134,83278.828,51.747047,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,ST. LUCIE,271,WINDMILL POINT ELEM SCHOOL,27.245832,-80.372696,1792,574,55,24,210
921351,921351,1666,734,.74932134,83278.828,51.747047,ST. LUCIE,7023,MOSAIC DIGITAL ACADEMY LOWER SCHOOL,27.245832,-80.372696,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,572,1792,24,55,210
321649,321649,734,1666,.74932134,83278.828,51.747047,HENDRY,171,CENTRAL ELEMENTARY SCHOOL,26.745844,-80.930817,ST. LUCIE,7023,MOSAIC DIGITAL ACADEMY LOWER SCHOOL,27.245832,-80.372696,1784,574,55,24,210
921349,921349,1666,739,.75293142,83680.039,51.996349,ST. LUCIE,7023,MOSAIC DIGITAL ACADEMY LOWER SCHOOL,27.245832,-80.372696,HENDRY,161,WESTSIDE ELEMENTARY SCHOOL,26.74436,-80.934326,577,1792,24,55,210
428173,428173,876,748,.30037233,33383.078,20.743277,HILLSBOROUGH,3861,SCHWARZKOPF ELEMENTARY SCHOOL,28.138498,-82.505257,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,586,713,25,27,211
331755,331755,748,876,.30037233,33383.078,20.743277,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,HILLSBOROUGH,3861,SCHWARZKOPF ELEMENTARY SCHOOL,28.138498,-82.505257,714,586,27,25,211
328625,328625,744,848,.32319766,35919.863,22.319563,HERNANDO,231,JOHN D. FLOYD ELEMENTARY SCHOOL,28.479099,-82.510574,HILLSBOROUGH,3082,MCKITRICK ELEMENTARY SCHOOL,28.156567,-82.531296,686,582,27,25,211
405983,405983,846,748,.32371163,35976.988,22.355057,HILLSBOROUGH,2771,MANISCALCO ELEMENTARY SCHOOL,28.125977,-82.447891,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,586,687,25,27,211
331759,331759,748,846,.32371163,35976.988,22.355057,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,HILLSBOROUGH,2771,MANISCALCO ELEMENTARY SCHOOL,28.125977,-82.447891,684,586,27,25,211
327900,327900,743,948,.40849963,45400.242,28.210394,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,LAKE,541,MASCOTTE ELEMENTARY SCHOOL,28.572269,-81.885773,786,580,32,25,212
474083,474083,948,743,.40849963,45400.242,28.210394,LAKE,541,MASCOTTE ELEMENTARY SCHOOL,28.572269,-81.885773,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,581,792,25,32,212
327902,327902,743,945,.44670054,49645.852,30.848492,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,LAKE,382,GROVELAND ELEMENTARY SCHOOL,28.55361,-81.84597,783,580,32,25,212
476647,476647,951,743,.47646457,52953.797,32.903954,LAKE,421,RIMES EARLY LEARN & LITERACY,28.825911,-81.91909,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,581,790,25,32,212
328059,328059,743,946,.47789052,53112.273,33.002426,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,LAKE,291,LEESBURG ELEMENTARY SCHOOL,28.801739,-81.899353,784,580,32,25,212
330522,330522,746,1033,.81287855,90342.508,56.136215,HERNANDO,252,PINE GROVE ELEMENTARY SCHOOL,28.564104,-82.485168,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,871,583,35,25,213
503139,503139,1033,746,.81287855,90342.508,56.136215,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,HERNANDO,252,PINE GROVE ELEMENTARY SCHOOL,28.564104,-82.485168,584,869,25,35,213
325811,325811,740,1033,.81431359,90502,56.235317,HERNANDO,52,BROOKSVILLE ELEMENTARY SCHOOL,28.564796,-82.375557,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,871,578,35,25,213
503145,503145,1033,740,.81431359,90502,56.235317,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,HERNANDO,52,BROOKSVILLE ELEMENTARY SCHOOL,28.564796,-82.375557,578,869,25,35,213
330523,330523,746,1032,.82257038,91419.648,56.805519,HERNANDO,252,PINE GROVE ELEMENTARY SCHOOL,28.564104,-82.485168,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,870,583,35,25,213
331441,331441,748,1071,.86310762,95924.922,59.604965,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,MANATEE,791,VIRGIL MILLS ELEMENTARY SCHOOL,27.575354,-82.490211,909,586,37,25,214
523323,523323,1071,748,.86310762,95924.922,59.604965,MANATEE,791,VIRGIL MILLS ELEMENTARY SCHOOL,27.575354,-82.490211,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,586,903,25,37,214
551030,551030,1104,740,.47589564,52890.566,32.864662,MARION,571,SUNRISE ELEMENTARY SCHOOL,29.005733,-82.196526,HERNANDO,52,BROOKSVILLE ELEMENTARY SCHOOL,28.564796,-82.375557,578,931,25,38,215
328116,328116,743,1104,.48586306,53998.336,33.552998,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,MARION,571,SUNRISE ELEMENTARY SCHOOL,29.005733,-82.196526,942,580,38,25,215
325776,325776,740,1094,.5040437,56018.914,34.808529,HERNANDO,52,BROOKSVILLE ELEMENTARY SCHOOL,28.564796,-82.375557,MARION,731,MARION OAKS ELEMENTARY SCHOOL,29.034569,-82.192871,932,578,38,25,215
325767,325767,740,1080,.51077288,56766.785,35.273235,HERNANDO,52,BROOKSVILLE ELEMENTARY SCHOOL,28.564796,-82.375557,MARION,641,DUNNELLON ELEMENTARY SCHOOL,29.073784,-82.418236,918,578,38,25,215
529946,529946,1080,740,.51077288,56766.785,35.273235,MARION,641,DUNNELLON ELEMENTARY SCHOOL,29.073784,-82.418236,HERNANDO,52,BROOKSVILLE ELEMENTARY SCHOOL,28.564796,-82.375557,578,936,25,38,215
664187,664187,1280,743,.68006325,75581.547,46.964184,ORANGE,322,WHISPERING OAK ELEMENTARY,28.513906,-81.612122,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,581,1216,25,44,216
327912,327912,743,1280,.68006325,75581.547,46.964184,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,ORANGE,322,WHISPERING OAK ELEMENTARY,28.513906,-81.612122,1311,580,44,25,216
327919,327919,743,1266,.68538213,76172.688,47.331497,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,ORANGE,361,TILDENVILLE ELEMENTARY,28.557756,-81.607216,1297,580,44,25,216
653258,653258,1266,743,.68538213,76172.688,47.331497,ORANGE,361,TILDENVILLE ELEMENTARY,28.557756,-81.607216,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,581,1218,25,44,216
327957,327957,743,1202,.68998814,76684.586,47.649578,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,ORANGE,1482,INDEPENDENCE ELEMENTARY,28.468138,-81.604736,1233,580,44,25,216
685348,685348,1306,743,.85747379,95298.781,59.2159,OSCEOLA,301,REEDY CREEK ELEMENTARY SCHOOL,28.227777,-81.489311,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,581,1326,25,45,217
327851,327851,743,1306,.85747379,95298.781,59.2159,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,OSCEOLA,301,REEDY CREEK ELEMENTARY SCHOOL,28.227777,-81.489311,1337,580,45,25,217
684478,684478,1305,743,.86735046,96396.461,59.897968,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,581,1335,25,45,217
327852,327852,743,1305,.86735046,96396.461,59.897968,HERNANDO,171,EASTSIDE ELEMENTARY SCHOOL,28.529345,-82.292007,OSCEOLA,901,POINCIANA ACADEMY OF FINE ARTS,28.168461,-81.503304,1336,580,45,25,217
332292,332292,749,1407,.61508632,68360.078,42.476971,HERNANDO,161,WESTSIDE ELEMENTARY SCHOOL,28.452406,-82.626518,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,1438,579,46,25,218
743723,743723,1407,749,.61508632,68360.078,42.476971,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,HERNANDO,161,WESTSIDE ELEMENTARY SCHOOL,28.452406,-82.626518,587,1374,25,46,218
743725,743725,1407,748,.62563252,69532.172,43.205276,PALM BEACH,771,STARLIGHT COVE ELEMENTARY SCHL,27.851027,-82.755638,HERNANDO,321,SUNCOAST ELEMENTARY SCHOOL,28.437195,-82.536957,586,1374,25,46,218
