objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid,from_lat_lon,to_lat_lon,drive_time,commute_dist
997905,997905,1803,294,0.78240669,86955.898,54.031876,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,329,1830,10,60,108,29.242062+-81.463547,29.988747+-81.697258,74.16666666666667,63.49170842281078
146426,146426,294,1803,0.78240669,86955.898,54.031876,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,29.988747,-81.697258,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,328,60,10,108,29.988747+-81.697258,29.242062+-81.463547,74.85,63.465610832736814
149154,149154,301,1803,0.78596854,87351.758,54.277851,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,334,60,10,108,29.779119+-82.037407,29.242062+-81.463547,79.18333333333334,65.32164658394973
271539,271539,557,323,0.8664875,96300.555,59.838371,DESOTO,81,MEMORIAL ELEMENTARY SCHOOL,27.214708,-81.85096,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,358,395,11,13,109,27.214708+-81.85096,26.441828+-81.459229,90.46666666666667,78.96260836713593
157819,157819,323,557,0.8664875,96300.555,59.838371,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,DESOTO,81,MEMORIAL ELEMENTARY SCHOOL,27.214708,-81.85096,395,382,13,11,109,26.441828+-81.459229,27.214708+-81.85096,88.51666666666667,74.10597112860893
157678,157678,323,724,0.36491397,40556.176,25.20043,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,GLADES,59,GLADES WEST,26.80633,-81.441895,562,382,20,11,110,26.441828+-81.459229,26.80633+-81.441895,36.06666666666667,27.37326513163127
316408,316408,724,323,0.36491397,40556.176,25.20043,GLADES,59,GLADES WEST,26.80633,-81.441895,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,358,562,11,20,110,26.80633+-81.441895,26.441828+-81.459229,35.016666666666666,27.423596198202496
316406,316406,724,327,0.37484363,41659.746,25.886157999999998,GLADES,59,GLADES WEST,26.80633,-81.441895,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,362,562,11,20,110,26.80633+-81.441895,26.431717+-81.428741,33.21666666666667,26.577910005567485
159461,159461,327,724,0.37484363,41659.746,25.886157999999998,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,GLADES,59,GLADES WEST,26.80633,-81.441895,562,359,20,11,110,26.431717+-81.428741,26.80633+-81.441895,33.983333333333334,26.526957567804022
316405,316405,724,328,0.38689408,42999.023,26.718346,GLADES,59,GLADES WEST,26.80633,-81.441895,COLLIER,9021,IMMOKALEE COMMUNITY SCHOOL,26.42,-81.42099,363,562,11,20,110,26.80633+-81.441895,26.42+-81.42099,35.93333333333333,27.822516503618864
157677,157677,323,735,0.31373388,34868.07,21.666008,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,382,24,11,111,26.441828+-81.459229,26.752089+-81.412682,31.316666666666666,24.823157758689256
321977,321977,735,327,0.32077542,35650.66,22.152287,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,362,575,11,24,111,26.752089+-81.412682,26.431717+-81.428741,29.4,23.970015111747394
159460,159460,327,735,0.32077542,35650.66,22.152287,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,359,24,11,111,26.431717+-81.428741,26.752089+-81.412682,29.316666666666666,23.97747156605424
321975,321975,735,330,0.32102168,35678.027,22.169292,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,COLLIER,191,LAKE TRAFFORD ELEMENTARY SCHL,26.434576,-81.460014,365,575,11,24,111,26.752089+-81.412682,26.434576+-81.460014,32.333333333333336,25.430858784697367
160959,160959,330,735,0.32102168,35678.027,22.169292,COLLIER,191,LAKE TRAFFORD ELEMENTARY SCHL,26.434576,-81.460014,HENDRY,191,COUNTRY OAKS ELEMENTARY SCHOOL,26.752089,-81.412682,573,360,24,11,111,26.434576+-81.460014,26.752089+-81.412682,32.15,25.437693867811976
157825,157825,323,753,0.83738106,93065.688,57.828323,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,382,26,11,112,26.441828+-81.459229,27.268641+-81.326607,69.4,63.68371212121212
335553,335553,753,323,0.83738106,93065.688,57.828323,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,COLLIER,631,EDEN PARK ELEMENTARY SCHOOL,26.441828,-81.459229,358,590,11,26,112,27.268641+-81.326607,26.441828+-81.459229,68.41666666666667,63.737771414936766
335551,335551,753,327,0.84313303,93704.961,58.225548,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,362,590,11,26,112,27.268641+-81.326607,26.431717+-81.428741,66.7,62.89208522230176
159606,159606,327,753,0.84313303,93704.961,58.225548,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,359,26,11,112,26.431717+-81.428741,27.268641+-81.326607,67.33333333333333,62.83802592857711
161107,161107,330,753,0.84466541,93875.266,58.331371,COLLIER,191,LAKE TRAFFORD ELEMENTARY SCHL,26.434576,-81.460014,HIGHLANDS,31,LAKE COUNTRY ELEMENTARY SCHOOL,27.268641,-81.326607,591,360,26,11,112,26.434576+-81.460014,27.268641+-81.326607,70.33333333333333,64.29886960152707
485650,485650,963,346,0.036040995,4005.5603,2.488939,LEE,121,BONITA SPRINGS ELEMENTARY SCHOOL,26.335617,-81.775085,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,381,801,11,33,113,26.335617+-81.775085,26.300623+-81.766464,8.316666666666666,3.4809214189135447
165812,165812,346,963,0.036040995,4005.5603,2.488939,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,LEE,121,BONITA SPRINGS ELEMENTARY SCHOOL,26.335617,-81.775085,801,378,33,11,113,26.300623+-81.766464,26.335617+-81.775085,8.35,3.5026694106418517
485610,485610,963,335,0.070570432,7843.127,4.8734918,LEE,121,BONITA SPRINGS ELEMENTARY SCHOOL,26.335617,-81.775085,COLLIER,241,NAPLES PARK ELEMENTARY SCHOOL,26.274929,-81.811104,370,801,11,33,113,26.335617+-81.775085,26.274929+-81.811104,12.15,5.7557613536944245
162337,162337,335,963,0.070570432,7843.127,4.8734918,COLLIER,241,NAPLES PARK ELEMENTARY SCHOOL,26.274929,-81.811104,LEE,121,BONITA SPRINGS ELEMENTARY SCHOOL,26.335617,-81.775085,801,364,33,11,113,26.274929+-81.811104,26.335617+-81.775085,13.383333333333333,5.7675674063469335
165803,165803,346,997,0.077876978,8655.1699,5.3780713,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,LEE,681,SPRING CREEK ELEMENTARY SCHOOL,26.368525,-81.804596,835,378,33,11,113,26.300623+-81.766464,26.368525+-81.804596,16.7,7.4713672154617035
738611,738611,1398,347,0.71767503,79761.688,49.5616,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,COLLIER,341,VILLAGE OAKS ELEMENTARY SCHOOL,26.403797,-81.395416,382,1387,11,46,114,26.663286+-80.726295,26.403797+-81.395416,75.88333333333334,69.89680267239322
166445,166445,347,1398,0.71767503,79761.688,49.5616,COLLIER,341,VILLAGE OAKS ELEMENTARY SCHOOL,26.403797,-81.395416,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,366,46,11,114,26.403797+-81.395416,26.663286+-80.726295,76.1,69.78433448659827
160126,160126,328,1398,0.73606366,81805.375,50.83149,COLLIER,9021,IMMOKALEE COMMUNITY SCHOOL,26.42,-81.42099,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,383,46,11,114,26.42+-81.42099,26.663286+-80.726295,77.06666666666666,69.19216774039609
738614,738614,1398,328,0.73606366,81805.375,50.83149,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,COLLIER,9021,IMMOKALEE COMMUNITY SCHOOL,26.42,-81.42099,363,1387,11,46,114,26.663286+-80.726295,26.42+-81.42099,75.63333333333334,69.26983913942576
159466,159466,327,1398,0.73963678,82202.492,51.078243,COLLIER,181,HIGHLANDS ELEMENTARY SCHOOL,26.431717,-81.428741,PALM BEACH,1321,ROSENWALD ELEMENTARY SCHOOL,26.663286,-80.726295,1429,359,46,11,114,26.431717+-81.428741,26.663286+-80.726295,76.91666666666667,70.15964268670962
165875,165875,346,1694,0.83625805,92940.883,57.750771,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,378,52,11,115,26.300623+-81.766464,27.064596+-82.106567,62.93333333333333,64.03913644317187
928260,928260,1694,346,0.83625805,92940.883,57.750771,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,381,1704,11,52,115,27.064596+-82.106567,26.300623+-81.766464,60.96666666666667,63.62033225960391
928232,928232,1694,335,0.84313387,93705.055,58.225605,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,COLLIER,241,NAPLES PARK ELEMENTARY SCHOOL,26.274929,-81.811104,370,1704,11,52,115,27.064596+-82.106567,26.274929+-81.811104,68.23333333333333,68.99395033007238
162401,162401,335,1694,0.84313387,93705.055,58.225605,COLLIER,241,NAPLES PARK ELEMENTARY SCHOOL,26.274929,-81.811104,SARASOTA,1241,ATWATER ELEMENTARY,27.064596,-82.106567,1686,364,52,11,115,26.274929+-81.811104,27.064596+-82.106567,71.35,67.94445438638351
165871,165871,346,1716,0.85554671,95084.602,59.082817,COLLIER,521,VETERANS MEMORIAL ELEMENTARY SCHOOL,26.300623,-81.766464,SARASOTA,1231,TOLEDO BLADE ELEMENTARY SCHOOL,27.066143,-82.148483,1708,378,52,11,115,26.300623+-81.766464,27.066143+-82.148483,65.9,69.35186013680108
273609,273609,562,352,0.42640781,47390.539,29.447105,DIXIE,41,OLD TOWN ELEMENTARY SCHOOL,29.592583,-82.978157,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,397,12,14,116,29.592583+-82.978157,29.926691+-82.713219,39.4,34.67375526922771
167787,167787,352,562,0.42640781,47390.539,29.447105,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,DIXIE,41,OLD TOWN ELEMENTARY SCHOOL,29.592583,-82.978157,400,387,14,12,116,29.926691+-82.713219,29.592583+-82.978157,44.21666666666667,35.598355603276865
273391,273391,561,352,0.50091273,55670.941,34.592308,DIXIE,43,KINDER CUB SCHOOL INC,29.639524,-83.123642,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,398,12,14,116,29.639524+-83.123642,29.926691+-82.713219,44.2,39.27065934939951
273197,273197,560,352,0.51522934,57262.078,35.580994,DIXIE,101,JAMES M. ANDERSON ELEMENTARY SCHOOL,29.624199,-83.130302,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,399,12,14,116,29.624199+-83.130302,29.926691+-82.713219,48.166666666666664,40.62959814682255
169571,169571,358,562,0.62588286,69560,43.222565,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,DIXIE,41,OLD TOWN ELEMENTARY SCHOOL,29.592583,-82.978157,400,391,14,12,116,30.153028+-82.699539,29.592583+-82.978157,53.6,46.908554044380814
167344,167344,350,620,0.63799578,70906.219,44.059067,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,458,385,15,12,117,30.184196+-82.606346,30.30921+-81.980721,42.15,40.40466177523264
292057,292057,620,350,0.63799578,70906.219,44.059067,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,490,12,15,117,30.30921+-81.980721,30.184196+-82.606346,41.483333333333334,40.28660124870755
167355,167355,350,589,0.64207608,71359.695,44.340843,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,427,385,15,12,117,30.184196+-82.606346,30.302366+-81.975235,41.2,40.28349439274636
282187,282187,589,350,0.64207608,71359.695,44.340843,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,408,12,15,117,30.302366+-81.975235,30.184196+-82.606346,40.266666666666666,40.165433866221264
168251,168251,353,620,0.65571052,72875.016,45.282417,COLUMBIA,71,MELROSE PARK ELEMENTARY SCHOOL,30.184649,-82.624489,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,458,384,15,12,117,30.184649+-82.624489,30.30921+-81.980721,43.63333333333333,41.61074325936531
167803,167803,352,722,0.22600247,25117.688,15.607403,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,387,19,12,118,29.926691+-82.713219,29.750734+-82.855049,28.566666666666666,21.119785452954744
167802,167802,352,723,0.31279302,34763.5,21.601032,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,GILCHRIST,41,TRENTON ELEMENTARY SCHOOL,29.619484,-82.772064,561,387,19,12,118,29.926691+-82.713219,29.619484+-82.772064,33.35,27.10110454943132
166893,166893,349,722,0.36601833,40678.91,25.276695,COLUMBIA,261,COLUMBIA CITY ELEMENTARY SCHOOL,30.080526,-82.696281,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,390,19,12,118,30.080526+-82.696281,29.750734+-82.855049,35.7,30.272583114610672
169587,169587,358,722,0.43130443,47934.742,29.785259,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,391,19,12,118,30.153028+-82.699539,29.750734+-82.855049,36.733333333333334,32.2852044062674
168694,168694,355,722,0.43973896,48872.148,30.367737,COLUMBIA,291,PINEMOUNT ELEMENTARY SCHOOL,30.174614,-82.738014,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,392,19,12,118,30.174614+-82.738014,29.750734+-82.855049,40.63333333333333,33.723678716296824
317261,317261,728,351,0.38931713,43268.316,26.885677,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,COLUMBIA,91,FIVE POINTS ELEMENTARY SCHOOL,30.217403,-82.641479,386,566,12,22,119,30.478722+-82.930061,30.217403+-82.641479,27.383333333333333,26.83329356557703
169707,169707,358,728,0.39902094,44346.789,27.555807,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,391,22,12,119,30.153028+-82.699539,30.478722+-82.930061,36.28333333333333,31.153066094010974
317185,317185,728,358,0.39902094,44346.789,27.555807,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,393,566,12,22,119,30.478722+-82.930061,30.153028+-82.699539,28.916666666666668,28.691193430366656
168517,168517,354,728,0.41099337,45677.391,28.382607,COLUMBIA,161,NIBLACK ELEMENTARY SCHOOL,30.19902,-82.628929,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,389,22,12,119,30.19902+-82.628929,30.478722+-82.930061,34.233333333333334,28.931042710570267
317186,317186,728,357,0.41635856,46273.676,28.75312,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,COLUMBIA,141,SUMMERS ELEMENTARY SCHOOL,30.170467,-82.650185,392,566,12,22,119,30.478722+-82.930061,30.170467+-82.650185,32.63333333333333,29.437460232243694
168746,168746,355,935,0.44378015,49321.281,30.646814,COLUMBIA,291,PINEMOUNT ELEMENTARY SCHOOL,30.174614,-82.738014,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,773,392,31,12,120,30.174614+-82.738014,30.054985+-83.165367,44,35.65427901057822
462953,462953,935,355,0.44378015,49321.281,30.646814,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,COLUMBIA,291,PINEMOUNT ELEMENTARY SCHOOL,30.174614,-82.738014,390,773,12,31,120,30.054985+-83.165367,30.174614+-82.738014,42.8,35.6256959357353
167857,167857,352,935,0.46999988,52235.316,32.457512,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,773,387,31,12,120,29.926691+-82.713219,30.054985+-83.165367,37.06666666666667,31.33637059572099
462950,462950,935,358,0.476033,52905.832,32.874149,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,393,773,12,31,120,30.054985+-83.165367,30.153028+-82.699539,40.166666666666664,37.136249304064265
169641,169641,358,935,0.476033,52905.832,32.874149,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,LAFAYETTE,22,LAFAYETTE ELEMENTARY SCHOOL,30.054985,-83.165367,773,391,31,12,120,30.153028+-82.699539,30.054985+-83.165367,40.6,37.1418416447944
167789,167789,352,1030,0.47255269,52519.031,32.633804,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,868,387,35,12,121,29.926691+-82.713219,29.461695+-82.629044,49.2,41.09438379861608
501771,501771,1030,352,0.47255269,52519.031,32.633804,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,871,12,35,121,29.461695+-82.629044,29.926691+-82.713219,44.68333333333333,40.16481249502903
167788,167788,352,1031,0.47337943,52610.914,32.690899,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,LEVY,241,CHIEFLAND ELEMENTARY SCHOOL,29.480194,-82.870468,869,387,35,12,121,29.926691+-82.713219,29.480194+-82.870468,43.833333333333336,35.49147975821204
167791,167791,352,1032,0.6006676,66757.594,41.481232,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,870,387,35,12,121,29.926691+-82.713219,29.38599+-82.451599,57.516666666666666,45.043819096476575
166879,166879,349,1030,0.62247407,69181.148,42.98716,COLUMBIA,261,COLUMBIA CITY ELEMENTARY SCHOOL,30.080526,-82.696281,LEVY,1011,BRONSON ELEMENTARY SCHOOL,29.461695,-82.629044,868,390,35,12,121,30.080526+-82.696281,29.461695+-82.629044,57.85,51.16991768074445
168809,168809,355,1035,0.62007815,68914.867,42.821701,COLUMBIA,291,PINEMOUNT ELEMENTARY SCHOOL,30.174614,-82.738014,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,873,392,36,12,122,30.174614+-82.738014,30.424309+-83.305595,46.43333333333333,45.09539290543228
503767,503767,1035,358,0.66400146,73796.461,45.854977,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,393,873,12,36,122,30.424309+-83.305595,30.153028+-82.699539,46.833333333333336,46.13370416766086
169703,169703,358,1035,0.66400146,73796.461,45.854977,COLUMBIA,271,WESTSIDE ELEMENTARY SCHOOL,30.153028,-82.699539,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,873,391,36,12,122,30.153028+-82.699539,30.424309+-83.305595,46.2,47.82569792412312
503810,503810,1035,351,0.69560027,77308.32,48.037148,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,COLUMBIA,91,FIVE POINTS ELEMENTARY SCHOOL,30.217403,-82.641479,386,873,12,36,122,30.424309+-83.305595,30.217403+-82.641479,44.95,44.212424441263025
167009,167009,349,1035,0.69960678,77753.594,48.313828,COLUMBIA,261,COLUMBIA CITY ELEMENTARY SCHOOL,30.080526,-82.696281,MADISON,101,LEE ELEMENTARY SCHOOL,30.424309,-83.305595,873,390,36,12,122,30.080526+-82.696281,30.424309+-83.305595,50.11666666666667,53.64546051061799
545155,545155,1097,352,0.75880128,84332.414,52.401718,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,916,12,38,123,29.367847+-82.199921,29.926691+-82.713219,56.333333333333336,54.13137278294759
546061,546061,1098,352,0.81982833,91114.898,56.616158,MARION,621,ROMEO ELEMENTARY SCHOOL,29.151375,-82.446754,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,935,12,38,123,29.151375+-82.446754,29.926691+-82.713219,71.41666666666667,60.77942316869482
167757,167757,352,1098,0.81982833,91114.898,56.616158,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,MARION,621,ROMEO ELEMENTARY SCHOOL,29.151375,-82.446754,936,387,38,12,123,29.926691+-82.713219,29.151375+-82.446754,75.06666666666666,61.75186908454625
167775,167775,352,1086,0.83100402,92356.961,57.387936,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,MARION,211,FESSENDEN ELEMENTARY SCHOOL,29.27973,-82.191673,924,387,38,12,123,29.926691+-82.713219,29.27973+-82.191673,66.63333333333334,61.53687465203213
535468,535468,1086,352,0.83100402,92356.961,57.387936,MARION,211,FESSENDEN ELEMENTARY SCHOOL,29.27973,-82.191673,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,919,12,38,123,29.27973+-82.191673,29.926691+-82.713219,62.666666666666664,60.58182712956335
167318,167318,350,1126,0.69607311,77360.867,48.069801,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,385,41,12,124,30.184196+-82.606346,30.385906+-81.94014,55.983333333333334,49.626431639226915
562014,562014,1126,353,0.71332908,79278.68,49.261471,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,COLUMBIA,71,MELROSE PARK ELEMENTARY SCHOOL,30.184649,-82.624489,388,1161,12,41,124,30.385906+-81.94014,30.184649+-82.624489,49.75,47.58149904557385
168225,168225,353,1126,0.71332908,79278.68,49.261471,COLUMBIA,71,MELROSE PARK ELEMENTARY SCHOOL,30.184649,-82.624489,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,384,41,12,124,30.184649+-82.624489,30.385906+-81.94014,57.5,50.833134494551814
562013,562013,1126,354,0.71369225,79319.047,49.286556,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,COLUMBIA,161,NIBLACK ELEMENTARY SCHOOL,30.19902,-82.628929,389,1161,12,41,124,30.385906+-81.94014,30.19902+-82.628929,51.8,51.65955818022747
168523,168523,354,1126,0.71369225,79319.047,49.286556,COLUMBIA,161,NIBLACK ELEMENTARY SCHOOL,30.19902,-82.628929,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,389,41,12,124,30.19902+-82.628929,30.385906+-81.94014,58.916666666666664,54.75150123280044
903879,903879,1630,352,0.70504218,78357.68,48.68919,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,387,1659,12,50,125,29.709049+-82.04261,29.926691+-82.713219,65.01666666666667,48.21094806331027
167834,167834,352,1630,0.70504218,78357.68,48.68919,COLUMBIA,121,FORT WHITE ELEMENTARY SCHOOL,29.926691,-82.713219,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,387,50,12,125,29.926691+-82.713219,29.709049+-82.04261,66.28333333333333,54.3196482541955
